resume_id,resume_text,target_role,years_experience,seniority
r10k-89,Name: Tristan Sankar Education: B.Sc Data Science Skills: AWS; Linux; Machine Learning; MongoDB; C++; Power BI Interests: Cloud Computing; Data Analysis Hobbies: Photography; Blogging Projects: Designed responsive web dashboard; Implemented CI/CD pipeline on AWS; Designed cloud-based microservices architecture Certification: Google Data Analytics Certification Experience Years: 4.0 Seniority: Mid,DevOps Engineer,4.0,Mid
r10k-890,Name: Libni Khurana Education: B.Tech Computer Science Skills: Kubernetes; Django; AWS; Docker; MongoDB; Spring Boot; Java Interests: Artificial Intelligence; Backend Development Hobbies: Football; Photography Projects: Designed responsive web dashboard; Developed AI-based resume analyzer; Implemented CI/CD pipeline on AWS Certification: IBM Data Science Professional Experience Years: 0.0 Seniority: Junior,DevOps Engineer,0.0,Junior
r10k-891,Name: Vrishti Dube Education: B.Tech Mechanical Skills: Linux; Spring Boot; Django; AWS; Excel; Docker Interests: Automation; Cyber Security Hobbies: Photography; Reading Projects: Developed AI-based resume analyzer Certification: Google Data Analytics Certification Experience Years: 2.0 Seniority: Mid,DevOps Engineer,2.0,Mid
r10k-8910,Name: Bhavika Wali Education: MCA Skills: NLP; Java; Docker; React; Excel Interests: Automation; Cyber Security Hobbies: Music; Gaming Projects: Implemented CI/CD pipeline on AWS; Developed AI-based resume analyzer Certification: Microsoft Azure Fundamentals Experience Years: 6.0 Seniority: Senior,DevOps Engineer,6.0,Senior
r10k-8911,Name: Yoshita Gill Education: BCA Skills: Kubernetes; Docker; Excel; Django; Java; MongoDB Interests: Automation; Backend Development Hobbies: Blogging; Travelling Projects: Created Android expense tracker application Certification: AWS Certified Developer Experience Years: 0.0 Seniority: Junior,DevOps Engineer,0.0,Junior
r10k-893,Name: Pahal Padmanabhan Education: MBA Finance Skills: Power BI; Excel; Docker; Node.js; Kubernetes; Linux Interests: Artificial Intelligence; Backend Development Hobbies: Music; Travelling Projects: Created Android expense tracker application; Designed responsive web dashboard; Designed cloud-based microservices architecture Certification: AWS Certified Developer Experience Years: 2.0 Seniority: Mid,DevOps Engineer,2.0,Mid
r10k-8932,Name: Faras Rattan Education: B.Tech Information Technology Skills: Django; Docker; Deep Learning; MongoDB; AWS; React Interests: Product Management; Cyber Security Hobbies: Gaming; Cricket Projects: Implemented CI/CD pipeline on AWS; Designed cloud-based microservices architecture; Built end-to-end machine learning prediction system Certification: Docker Certified Associate Experience Years: 2.0 Seniority: Mid,DevOps Engineer,2.0,Mid
r10k-8966,Name: Samuel Kalita Education: B.Com Skills: AWS; MongoDB; Linux; Firebase Interests: Automation; Product Management Hobbies: Gaming; Music Projects: Implemented CI/CD pipeline on AWS; Created Android expense tracker application; Built end-to-end machine learning prediction system Certification: TensorFlow Developer Certificate Experience Years: 0.0 Seniority: Junior,DevOps Engineer,0.0,Junior
r10k-8969,Name: Chanchal Naik Education: B.Com Skills: AWS; Docker; Linux; C++ Interests: Automation; Frontend Development Hobbies: Cricket; Reading Projects: Built customer churn prediction model Certification: AWS Certified Developer Experience Years: 5.0 Seniority: Senior,DevOps Engineer,5.0,Senior
r10k-8971,Name: Wishi Mann Education: MBA Finance Skills: AWS; Linux; Python; Docker Interests: Cloud Computing; Backend Development Hobbies: Gaming; Music Projects: Built customer churn prediction model Certification: Oracle Java Certification Experience Years: 3.0 Seniority: Mid,DevOps Engineer,3.0,Mid
r10k-8976,Name: Frado Manne Education: BCA Skills: Node.js; SQL; Linux; Excel; Docker; Deep Learning; Spring Boot Interests: Cyber Security; Cloud Computing Hobbies: Reading; Music Projects: Built end-to-end machine learning prediction system; Developed scalable REST API for job portal; Designed cloud-based microservices architecture Certification: Microsoft Azure Fundamentals Experience Years: 5.0 Seniority: Senior,DevOps Engineer,5.0,Senior
r10k-8981,Name: Sneha Chaudhuri Education: MCA Skills: Power BI; NLP; SQL; Docker Interests: Cyber Security; Cloud Computing Hobbies: Travelling; Photography Projects: Built end-to-end machine learning prediction system; Developed scalable REST API for job portal; Implemented CI/CD pipeline on AWS Certification: Docker Certified Associate Experience Years: 3.0 Seniority: Mid,DevOps Engineer,3.0,Mid
r10k-8991,Name: Qarin Dhar Education: B.Tech Information Technology Skills: Excel; Flask; Firebase; React; C++; AWS; Spring Boot Interests: Frontend Development; Automation Hobbies: Football; Travelling Projects: Created Android expense tracker application; Designed cloud-based microservices architecture; Implemented CI/CD pipeline on AWS Certification: Docker Certified Associate Experience Years: 0.0 Seniority: Junior,DevOps Engineer,0.0,Junior
r10k-8995,Name: Elijah Mammen Education: MCA Skills: Machine Learning; Java; C++; AWS; Tableau; Linux Interests: Automation; Cyber Security Hobbies: Music; Blogging Projects: Implemented CI/CD pipeline on AWS; Created Android expense tracker application Certification: Docker Certified Associate Experience Years: 5.0 Seniority: Senior,DevOps Engineer,5.0,Senior
r10k-8998,Name: Netra Sane Education: M.Tech AI Skills: C++; Linux; Django; Deep Learning; Docker; Spring Boot; AWS Interests: Backend Development; Data Analysis Hobbies: Cricket; Football Projects: Designed responsive web dashboard; Developed scalable REST API for job portal; Implemented CI/CD pipeline on AWS Certification: Google Data Analytics Certification Experience Years: 4.0 Seniority: Mid,DevOps Engineer,4.0,Mid
r10k-900,Name: Watika Kakar Education: MBA Finance Skills: Linux; Docker; Tableau; Spring Boot; Firebase Interests: Cloud Computing; Automation Hobbies: Travelling; Football Projects: Designed cloud-based microservices architecture Certification: Microsoft Azure Fundamentals Experience Years: 4.0 Seniority: Mid,DevOps Engineer,4.0,Mid
r10k-9000,Name: Harita Mand Education: M.Tech AI Skills: Docker; Linux; Python; Kubernetes; React; Spring Boot Interests: Cloud Computing; Backend Development Hobbies: Photography; Travelling Projects: Developed AI-based resume analyzer Certification: AWS Certified Developer Experience Years: 3.0 Seniority: Mid,DevOps Engineer,3.0,Mid
r10k-9012,Name: Ojas Misra Education: M.Tech AI Skills: Spring Boot; AWS; Node.js; Linux Interests: Cyber Security; Automation Hobbies: Blogging; Football Projects: Implemented CI/CD pipeline on AWS; Designed cloud-based microservices architecture; Built customer churn prediction model Certification: Docker Certified Associate Experience Years: 2.0 Seniority: Mid,DevOps Engineer,2.0,Mid
r10k-9013,Name: Vyanjana Pant Education: MBA Marketing Skills: Linux; Kubernetes; Docker; AWS; Java Interests: Artificial Intelligence; Automation Hobbies: Music; Photography Projects: Developed scalable REST API for job portal; Developed AI-based resume analyzer Certification: Google Data Analytics Certification Experience Years: 5.0 Seniority: Senior,DevOps Engineer,5.0,Senior
r10k-9017,Name: Kashvi Bava Education: MBA Finance Skills: AWS; Firebase; Spring Boot; Linux Interests: Automation; Cloud Computing Hobbies: Gaming; Music Projects: Implemented CI/CD pipeline on AWS Certification: TensorFlow Developer Certificate Experience Years: 2.0 Seniority: Mid,DevOps Engineer,2.0,Mid
r10k-9021,Name: Ekani Varghese Education: B.Sc Data Science Skills: Flask; Excel; AWS; Docker; Firebase; SQL Interests: Cloud Computing; Cyber Security Hobbies: Travelling; Reading Projects: Built customer churn prediction model; Developed AI-based resume analyzer; Implemented CI/CD pipeline on AWS Certification: Meta Frontend Developer Experience Years: 3.0 Seniority: Mid,DevOps Engineer,3.0,Mid
r10k-9022,Name: Ishanvi Warrior Education: B.Tech Computer Science Skills: AWS; Firebase; Deep Learning; Docker Interests: Cloud Computing; Backend Development Hobbies: Travelling; Cricket Projects: Developed scalable REST API for job portal; Implemented CI/CD pipeline on AWS Certification: Docker Certified Associate Experience Years: 5.0 Seniority: Senior,DevOps Engineer,5.0,Senior
r10k-9023,Name: Ojasvi Sha Education: M.Tech AI Skills: Flask; Node.js; C++; Linux; Docker Interests: Cyber Security; Cloud Computing Hobbies: Reading; Travelling Projects: Implemented CI/CD pipeline on AWS; Designed cloud-based microservices architecture; Built end-to-end machine learning prediction system Certification: TensorFlow Developer Certificate Experience Years: 7.0 Seniority: Senior,DevOps Engineer,7.0,Senior
r10k-9033,Name: Robert Sarin Education: M.Tech AI Skills: Java; Linux; Docker; SQL; AWS; Excel Interests: Cloud Computing; Backend Development Hobbies: Music; Blogging Projects: Built customer churn prediction model; Developed scalable REST API for job portal Certification: Oracle Java Certification Experience Years: 4.0 Seniority: Mid,DevOps Engineer,4.0,Mid
r10k-9039,Name: Ikshita Bahri Education: M.Tech AI Skills: Node.js; Firebase; Power BI; AWS; React; MongoDB; Python Interests: Frontend Development; Cloud Computing Hobbies: Gaming; Blogging Projects: Designed cloud-based microservices architecture; Implemented CI/CD pipeline on AWS; Built customer churn prediction model Certification: Docker Certified Associate Experience Years: 2.0 Seniority: Mid,DevOps Engineer,2.0,Mid
r10k-9053,Name: Amol Kaul Education: B.Tech Computer Science Skills: Kubernetes; Flask; Docker; Excel; Tableau; Java; Firebase Interests: Backend Development; Cloud Computing Hobbies: Blogging; Football Projects: Built customer churn prediction model; Built end-to-end machine learning prediction system; Developed scalable REST API for job portal Certification: Microsoft Azure Fundamentals Experience Years: 3.0 Seniority: Mid,DevOps Engineer,3.0,Mid
r10k-9060,Name: Hritik Balan Education: MCA Skills: Django; Docker; Flask; Java; AWS; C++ Interests: Data Analysis; Automation Hobbies: Cricket; Gaming Projects: Built customer churn prediction model; Implemented CI/CD pipeline on AWS; Developed AI-based resume analyzer Certification: TensorFlow Developer Certificate Experience Years: 5.0 Seniority: Senior,DevOps Engineer,5.0,Senior
r10k-9061,Name: Keya Kannan Education: B.Sc Data Science Skills: Docker; React; Java; Django; Linux; Kubernetes Interests: Automation; Data Analysis Hobbies: Cricket; Blogging Projects: Implemented CI/CD pipeline on AWS; Designed responsive web dashboard Certification: TensorFlow Developer Certificate Experience Years: 1.0 Seniority: Junior,DevOps Engineer,1.0,Junior
r10k-9068,Name: Finn Doctor Education: MBA Finance Skills: Docker; Kubernetes; Power BI; Deep Learning; Excel; SQL Interests: Cloud Computing; Automation Hobbies: Gaming; Cricket Projects: Designed cloud-based microservices architecture; Built end-to-end machine learning prediction system; Built customer churn prediction model Certification: Docker Certified Associate Experience Years: 5.0 Seniority: Senior,DevOps Engineer,5.0,Senior
r10k-9076,Name: Hitesh Wagle Education: B.Tech Information Technology Skills: Tableau; Java; C++; NLP; AWS Interests: Cloud Computing; Artificial Intelligence Hobbies: Gaming; Football Projects: Developed AI-based resume analyzer; Implemented CI/CD pipeline on AWS Certification: Docker Certified Associate Experience Years: 4.0 Seniority: Mid,DevOps Engineer,4.0,Mid
r10k-9091,Name: Jackson Acharya Education: BCA Skills: SQL; MongoDB; Spring Boot; AWS; NLP; Django Interests: Artificial Intelligence; Automation Hobbies: Photography; Travelling Projects: Implemented CI/CD pipeline on AWS Certification: Docker Certified Associate Experience Years: 1.0 Seniority: Junior,DevOps Engineer,1.0,Junior
r10k-9096,Name: Balveer Iyer Education: MCA Skills: Docker; Spring Boot; React; Machine Learning; AWS; Kubernetes; Python Interests: Artificial Intelligence; Cloud Computing Hobbies: Photography; Music Projects: Created Android expense tracker application Certification: Microsoft Azure Fundamentals Experience Years: 1.0 Seniority: Junior,DevOps Engineer,1.0,Junior
r10k-91,Name: Alka Das Education: M.Tech AI Skills: Flask; AWS; Kubernetes; C++; Docker; Linux Interests: Artificial Intelligence; Backend Development Hobbies: Cricket; Reading Projects: Designed responsive web dashboard Certification: AWS Certified Developer Experience Years: 7.0 Seniority: Senior,DevOps Engineer,7.0,Senior
r10k-9107,Name: Vedant Suri Education: MBA Marketing Skills: Docker; Node.js; AWS; Deep Learning; C++; Machine Learning Interests: Automation; Artificial Intelligence Hobbies: Music; Travelling Projects: Implemented CI/CD pipeline on AWS Certification: Meta Frontend Developer Experience Years: 6.0 Seniority: Senior,DevOps Engineer,6.0,Senior
r10k-9121,Name: Champak Rao Education: B.Tech Information Technology Skills: AWS; Machine Learning; MongoDB; Docker Interests: Data Analysis; Automation Hobbies: Blogging; Football Projects: Designed responsive web dashboard; Built end-to-end machine learning prediction system; Implemented CI/CD pipeline on AWS Certification: Google Data Analytics Certification Experience Years: 1.0 Seniority: Junior,DevOps Engineer,1.0,Junior
r10k-9131,Name: Sathvik Dutt Education: BCA Skills: Tableau; Docker; Kubernetes; Machine Learning; Linux; Python; MongoDB Interests: Frontend Development; Automation Hobbies: Cricket; Reading Projects: Built end-to-end machine learning prediction system; Implemented CI/CD pipeline on AWS; Developed AI-based resume analyzer Certification: TensorFlow Developer Certificate Experience Years: 6.0 Seniority: Senior,DevOps Engineer,6.0,Senior
r10k-9142,Name: Krisha Maharaj Education: MCA Skills: Docker; Firebase; Node.js; MongoDB; Spring Boot; Kubernetes Interests: Cloud Computing; Backend Development Hobbies: Reading; Photography Projects: Built customer churn prediction model; Implemented CI/CD pipeline on AWS Certification: TensorFlow Developer Certificate Experience Years: 2.0 Seniority: Mid,DevOps Engineer,2.0,Mid
