resume_id,resume_text,target_role,years_experience,seniority
3655,"Experienced in Node.js, React, HTML. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3656,"Experienced in React, HTML, JavaScript. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3657,"Experienced in CSS, React, JavaScript. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3658,"Experienced in CSS, HTML, Node.js. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3659,"Experienced in CSS, React, Node.js. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3660,"Experienced in CSS, JavaScript, HTML. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3661,"Experienced in JavaScript, React, Node.js. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3662,"Experienced in HTML, JavaScript, CSS. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3663,"Experienced in Node.js, CSS, React. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3664,"Experienced in React, Node.js, CSS. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3665,"Experienced in Node.js, HTML, JavaScript. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
3666,"Experienced in CSS, JavaScript, Node.js. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3667,"Experienced in React, Node.js, JavaScript. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3668,"Experienced in CSS, JavaScript, Node.js. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3669,"Experienced in React, HTML, CSS. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3670,"Experienced in CSS, React, Node.js. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3671,"Experienced in CSS, React, Node.js. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3672,"Experienced in React, JavaScript, CSS. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3673,"Experienced in JavaScript, React, HTML. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
3674,"Experienced in Node.js, HTML, CSS. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3675,"Experienced in Node.js, JavaScript, React. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3676,"Experienced in JavaScript, React, CSS. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3677,"Experienced in CSS, JavaScript, HTML. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3678,"Experienced in CSS, JavaScript, React. Worked on Designed UI. 2 years of experience.",Web Developer,2,Mid
3679,"Experienced in JavaScript, React, HTML. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3680,"Experienced in JavaScript, Node.js, HTML. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3681,"Experienced in JavaScript, Node.js, React. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3682,"Experienced in JavaScript, CSS, React. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3683,"Experienced in React, CSS, JavaScript. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3684,"Experienced in CSS, React, HTML. Worked on Created web app. 5 years of experience.",Web Developer,5,Senior
3685,"Experienced in CSS, Node.js, React. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3686,"Experienced in Node.js, HTML, JavaScript. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3687,"Experienced in CSS, React, HTML. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3688,"Experienced in Node.js, CSS, HTML. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3689,"Experienced in React, Node.js, CSS. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3690,"Experienced in HTML, Node.js, JavaScript. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3691,"Experienced in Node.js, React, HTML. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3692,"Experienced in CSS, JavaScript, Node.js. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3693,"Experienced in JavaScript, HTML, React. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3694,"Experienced in Node.js, CSS, HTML. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3695,"Experienced in CSS, Node.js, React. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3696,"Experienced in CSS, React, Node.js. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3697,"Experienced in HTML, React, Node.js. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3698,"Experienced in React, HTML, JavaScript. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3699,"Experienced in HTML, Node.js, CSS. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3700,"Experienced in JavaScript, HTML, CSS. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3701,"Experienced in JavaScript, React, CSS. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3702,"Experienced in CSS, React, Node.js. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3703,"Experienced in React, JavaScript, Node.js. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3704,"Experienced in JavaScript, React, Node.js. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3705,"Experienced in JavaScript, HTML, Node.js. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3706,"Experienced in React, CSS, HTML. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3707,"Experienced in HTML, JavaScript, React. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3708,"Experienced in HTML, React, CSS. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3709,"Experienced in JavaScript, CSS, Node.js. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3710,"Experienced in React, HTML, CSS. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3711,"Experienced in React, HTML, JavaScript. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3712,"Experienced in HTML, React, Node.js. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3713,"Experienced in React, CSS, HTML. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3714,"Experienced in JavaScript, HTML, CSS. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3715,"Experienced in React, CSS, Node.js. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3716,"Experienced in Node.js, React, CSS. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3717,"Experienced in React, HTML, Node.js. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3718,"Experienced in CSS, HTML, JavaScript. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3719,"Experienced in Node.js, JavaScript, React. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3720,"Experienced in HTML, JavaScript, Node.js. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3721,"Experienced in CSS, JavaScript, HTML. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3722,"Experienced in JavaScript, CSS, HTML. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3723,"Experienced in CSS, Node.js, HTML. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3724,"Experienced in CSS, JavaScript, Node.js. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3725,"Experienced in HTML, React, CSS. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3726,"Experienced in JavaScript, CSS, React. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3727,"Experienced in Node.js, JavaScript, React. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3728,"Experienced in React, Node.js, CSS. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3729,"Experienced in JavaScript, React, CSS. Worked on Full-stack project. 2 years of experience.",Web Developer,2,Mid
3730,"Experienced in HTML, JavaScript, Node.js. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3731,"Experienced in React, JavaScript, Node.js. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3732,"Experienced in JavaScript, HTML, Node.js. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3733,"Experienced in CSS, React, Node.js. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3734,"Experienced in React, HTML, JavaScript. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3735,"Experienced in React, HTML, CSS. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3736,"Experienced in Node.js, HTML, React. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3737,"Experienced in CSS, HTML, Node.js. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3738,"Experienced in HTML, JavaScript, Node.js. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3739,"Experienced in JavaScript, Node.js, HTML. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3740,"Experienced in JavaScript, CSS, HTML. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3741,"Experienced in React, CSS, Node.js. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3742,"Experienced in CSS, Node.js, React. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3743,"Experienced in Node.js, JavaScript, CSS. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3744,"Experienced in Node.js, HTML, CSS. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3745,"Experienced in React, CSS, HTML. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3746,"Experienced in CSS, React, JavaScript. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3747,"Experienced in HTML, Node.js, JavaScript. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3748,"Experienced in HTML, React, Node.js. Worked on Full-stack project. 4 years of experience.",Web Developer,4,Senior
3749,"Experienced in HTML, JavaScript, CSS. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3750,"Experienced in HTML, Node.js, React. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3751,"Experienced in JavaScript, CSS, React. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3752,"Experienced in JavaScript, Node.js, React. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3753,"Experienced in React, CSS, Node.js. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3754,"Experienced in React, CSS, JavaScript. Worked on Full-stack project. 3 years of experience.",Web Developer,3,Mid
3755,"Experienced in Node.js, HTML, React. Worked on Designed UI. 5 years of experience.",Web Developer,5,Senior
3756,"Experienced in HTML, Node.js, JavaScript. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3757,"Experienced in HTML, Node.js, JavaScript. Worked on Designed UI. 4 years of experience.",Web Developer,4,Senior
3758,"Experienced in CSS, React, JavaScript. Worked on Full-stack project. 5 years of experience.",Web Developer,5,Senior
3759,"Experienced in CSS, JavaScript, React. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3760,"Experienced in HTML, JavaScript, Node.js. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3761,"Experienced in Node.js, HTML, CSS. Worked on Designed UI. 1 years of experience.",Web Developer,1,Junior
3762,"Experienced in JavaScript, React, HTML. Worked on Full-stack project. 1 years of experience.",Web Developer,1,Junior
3763,"Experienced in React, Node.js, CSS. Worked on Created web app. 2 years of experience.",Web Developer,2,Mid
3764,"Experienced in React, HTML, JavaScript. Worked on Created web app. 0 years of experience.",Web Developer,0,Junior
3765,"Experienced in HTML, JavaScript, Node.js. Worked on Designed UI. 3 years of experience.",Web Developer,3,Mid
3766,"Experienced in HTML, React, JavaScript. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3767,"Experienced in Node.js, React, HTML. Worked on Created web app. 4 years of experience.",Web Developer,4,Senior
3768,"Experienced in React, HTML, JavaScript. Worked on Designed UI. 0 years of experience.",Web Developer,0,Junior
3769,"Experienced in HTML, React, CSS. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3770,"Experienced in React, Node.js, HTML. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3771,"Experienced in CSS, Node.js, React. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
3772,"Experienced in React, CSS, Node.js. Worked on Full-stack project. 0 years of experience.",Web Developer,0,Junior
3773,"Experienced in HTML, JavaScript, CSS. Worked on Created web app. 3 years of experience.",Web Developer,3,Mid
3774,"Experienced in Node.js, React, JavaScript. Worked on Created web app. 1 years of experience.",Web Developer,1,Junior
